age,education,marital-status,relationship,sex,income
35,Doctorate,Married-civ-spouse,Husband,Male,
38,,Separated,Not-in-family,,
27,HS-grad,,Own-child,,<=50K
29,Some-college,Never-married,Unmarried,Female,
70,9th,Widowed,Unmarried,Female,<=50K
34,,Married-civ-spouse,Husband,Male,
44,7th-8th,Married-civ-spouse,Husband,Male,<=50K
43,HS-grad,Married-civ-spouse,Husband,Male,>50K
44,12th,,,,
35,Masters,Never-married,Not-in-family,Male,<=50K
27,Some-college,Never-married,,Male,
43,Masters,Never-married,Not-in-family,Male,<=50K
20,Some-college,Never-married,Not-in-family,,<=50K
42,,,,,>50K
27,Some-college,Married-civ-spouse,Husband,,<=50K
42,HS-grad,Married-civ-spouse,Husband,Male,>50K
20,11th,,Own-child,,
24,9th,Never-married,Not-in-family,Male,
48,,Divorced,Not-in-family,Male,<=50K
17,11th,Never-married,,,
,11th,Never-married,,Male,<=50K
33,Bachelors,Married-civ-spouse,Husband,,
50,,Married-civ-spouse,,,
22,,Never-married,Own-child,Female,
17,12th,Never-married,Own-child,Male,
32,Some-college,Married-civ-spouse,Husband,,
31,HS-grad,Never-married,Not-in-family,,
58,HS-grad,,,,
29,HS-grad,Never-married,Own-child,,<=50K
37,Assoc-voc,Married-civ-spouse,Husband,,>50K
34,,,Husband,Male,
23,Some-college,Separated,Unmarried,Male,<=50K
18,11th,Never-married,Own-child,Female,<=50K
34,,,Not-in-family,Female,
66,7th-8th,Never-married,Not-in-family,Male,<=50K
45,,Married-civ-spouse,,,<=50K
41,Masters,Never-married,Not-in-family,Male,<=50K
26,,,Other-relative,,
54,Some-college,Married-civ-spouse,Husband,Male,
24,Some-college,Never-married,Own-child,,<=50K
42,Some-college,Married-civ-spouse,Husband,,
20,,Never-married,Own-child,,<=50K
23,Bachelors,Never-married,Not-in-family,,
25,Assoc-acdm,Never-married,Other-relative,,
,Masters,Never-married,,,>50K
31,Masters,Married-civ-spouse,,Male,>50K
30,,,Own-child,,<=50K
19,,Never-married,Own-child,,
36,,Never-married,,,<=50K
31,,Widowed,,,
21,Some-college,Never-married,,Male,<=50K
,Some-college,Married-civ-spouse,Husband,Male,<=50K
46,Doctorate,Divorced,Unmarried,Female,
44,Bachelors,,Own-child,,>50K
40,12th,Married-civ-spouse,Husband,,<=50K
45,Some-college,,Not-in-family,,
,HS-grad,,Husband,,<=50K
18,11th,Never-married,Other-relative,,<=50K
28,,Married-civ-spouse,,,<=50K
36,Some-college,Divorced,Unmarried,Female,
,Bachelors,Separated,Not-in-family,,<=50K
40,,Married-civ-spouse,,,
36,,Divorced,Unmarried,Female,<=50K
31,HS-grad,Separated,Unmarried,Female,<=50K
33,HS-grad,Married-civ-spouse,Husband,,<=50K
19,HS-grad,,,Female,<=50K
22,Some-college,,Own-child,Female,
34,Bachelors,,Husband,Male,>50K
33,HS-grad,,Not-in-family,,
41,HS-grad,Married-civ-spouse,Husband,,<=50K
29,,Never-married,Not-in-family,,
50,HS-grad,Married-civ-spouse,,,
42,Bachelors,Married-civ-spouse,Husband,Male,>50K
43,,Never-married,Not-in-family,,>50K
44,,Married-civ-spouse,,Female,
20,,Never-married,Not-in-family,Female,
31,,,Husband,,<=50K
65,,Married-civ-spouse,Husband,,
23,Some-college,Never-married,Not-in-family,Female,<=50K
55,,,Not-in-family,,<=50K
26,Assoc-voc,Married-civ-spouse,Husband,,
25,Assoc-voc,Never-married,Own-child,Female,<=50K
45,Some-college,Married-civ-spouse,Wife,,<=50K
35,,Married-civ-spouse,,Male,<=50K
,,Never-married,Not-in-family,Female,<=50K
43,Bachelors,Married-civ-spouse,Husband,,
56,HS-grad,Widowed,Unmarried,Female,
42,,Married-civ-spouse,Husband,Male,>50K
19,Some-college,Never-married,Other-relative,,
55,HS-grad,,Husband,,<=50K
42,Masters,,Not-in-family,,>50K
26,Assoc-voc,Never-married,Own-child,,
17,,Never-married,Own-child,,<=50K
42,,Married-civ-spouse,Wife,Female,>50K
55,,Married-civ-spouse,,Male,>50K
,Some-college,Never-married,Own-child,Female,
29,,Never-married,,,
46,Bachelors,Married-civ-spouse,Husband,,
29,Bachelors,Married-civ-spouse,Husband,Male,>50K
22,Bachelors,Never-married,Unmarried,Male,<=50K
,10th,Married-civ-spouse,,Male,
23,HS-grad,,Unmarried,,
39,,Never-married,Not-in-family,Male,
27,Assoc-voc,Never-married,Own-child,,
54,HS-grad,Married-civ-spouse,Husband,Male,>50K
33,Bachelors,,Not-in-family,Female,<=50K
46,HS-grad,,,Female,
37,HS-grad,Never-married,,,<=50K
36,HS-grad,Never-married,Not-in-family,Female,
59,HS-grad,,Wife,Female,>50K
34,,Divorced,,,<=50K
,Doctorate,Married-civ-spouse,,Male,
51,Bachelors,Never-married,Not-in-family,Male,>50K
32,,Separated,Unmarried,,<=50K
31,,Married-spouse-absent,,,
22,Some-college,Married-civ-spouse,,Female,<=50K
47,,Divorced,Not-in-family,Female,
32,,,Not-in-family,Male,
26,,,Not-in-family,,
37,5th-6th,Separated,,Male,
31,,Divorced,Unmarried,Male,<=50K
37,,,Wife,Female,>50K
55,HS-grad,Never-married,Not-in-family,,<=50K
23,,Divorced,,,
36,,Divorced,Unmarried,,<=50K
34,,Married-civ-spouse,,Male,
43,Bachelors,,Husband,,>50K
,,Never-married,Not-in-family,Male,<=50K
43,Some-college,Married-civ-spouse,Husband,Male,<=50K
28,Assoc-voc,Never-married,Not-in-family,Female,
40,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
,,Married-civ-spouse,Husband,,
40,Bachelors,,Not-in-family,Female,>50K
42,,,Not-in-family,,<=50K
61,,Married-civ-spouse,Husband,,
18,12th,Never-married,Own-child,,<=50K
59,HS-grad,Married-civ-spouse,Husband,,<=50K
21,,Never-married,Not-in-family,Female,
48,Assoc-voc,Married-civ-spouse,Husband,Male,
41,,Married-civ-spouse,,,<=50K
18,,,Own-child,,<=50K
23,HS-grad,Never-married,Not-in-family,Female,
60,HS-grad,Married-civ-spouse,Husband,Male,
22,,,Other-relative,Male,
61,HS-grad,Married-civ-spouse,Husband,,
25,HS-grad,,Not-in-family,Male,<=50K
,Masters,Never-married,Not-in-family,,>50K
43,Bachelors,Married-civ-spouse,Husband,Male,
43,Assoc-acdm,Divorced,Not-in-family,Male,<=50K
24,HS-grad,Never-married,Own-child,,
68,11th,,Unmarried,Male,
31,,Divorced,Unmarried,,
17,11th,Never-married,Own-child,Female,
32,HS-grad,,Husband,Male,
50,Masters,Married-spouse-absent,Other-relative,Male,<=50K
33,Bachelors,,Husband,,>50K
64,Bachelors,,Husband,,>50K
20,,Never-married,Own-child,Male,
30,,Separated,,Female,
22,Some-college,Never-married,Own-child,,
43,Some-college,Divorced,Not-in-family,,<=50K
22,,Never-married,Own-child,Male,
17,,Never-married,Own-child,,
47,HS-grad,Married-civ-spouse,,Female,<=50K
41,Assoc-voc,,,,<=50K
56,,Married-civ-spouse,Husband,Male,>50K
64,HS-grad,Married-civ-spouse,,Male,<=50K
47,HS-grad,Married-civ-spouse,Husband,Male,
48,Assoc-voc,Never-married,,,
31,Masters,,Not-in-family,Female,<=50K
29,Assoc-voc,,,Male,
30,,Widowed,Not-in-family,,
32,HS-grad,Married-civ-spouse,Husband,Male,
57,,Widowed,Unmarried,,>50K
62,HS-grad,Widowed,Not-in-family,,<=50K
39,,Separated,Unmarried,,
43,,,Not-in-family,Male,<=50K
24,Bachelors,Never-married,Own-child,,<=50K
42,11th,Married-civ-spouse,Husband,,<=50K
,Some-college,Married-civ-spouse,Wife,Female,>50K
,Some-college,Never-married,Own-child,Male,
73,HS-grad,Married-civ-spouse,Husband,Male,
72,11th,,Not-in-family,Female,<=50K
55,,,Husband,,<=50K
,HS-grad,,,Male,<=50K
,,,Not-in-family,Female,>50K
,Bachelors,Never-married,Not-in-family,Male,
63,,Widowed,,,<=50K
17,11th,,,Male,
35,,Married-civ-spouse,Husband,,
51,,Married-civ-spouse,Husband,Male,
62,,,Not-in-family,Female,<=50K
55,HS-grad,Married-civ-spouse,Husband,,>50K
43,,Divorced,Not-in-family,Male,<=50K
40,,Divorced,Not-in-family,,
37,Bachelors,,,,
39,Bachelors,Married-civ-spouse,Husband,,<=50K
,HS-grad,Never-married,,,
61,,Widowed,Not-in-family,Female,
26,Assoc-voc,Divorced,Not-in-family,Female,
,HS-grad,Married-civ-spouse,Husband,,<=50K
26,,Never-married,Not-in-family,,
48,Doctorate,Divorced,Own-child,Male,>50K
34,HS-grad,Never-married,Own-child,Male,<=50K
34,,Never-married,Own-child,Female,<=50K
59,HS-grad,Married-civ-spouse,Husband,Male,
34,,,Own-child,Female,
49,Bachelors,,Not-in-family,Female,>50K
,11th,Never-married,,,
43,HS-grad,Married-civ-spouse,,,
48,11th,Married-civ-spouse,Husband,,
28,Some-college,Married-civ-spouse,Husband,Male,
33,,Married-civ-spouse,Husband,,<=50K
24,Some-college,Never-married,Not-in-family,,
21,10th,Never-married,,,<=50K
,,Never-married,,,<=50K
39,,Married-civ-spouse,Husband,,>50K
29,Bachelors,,Own-child,,<=50K
44,,Married-civ-spouse,Husband,Male,
24,Some-college,,Own-child,Male,<=50K
71,Masters,Married-civ-spouse,,Male,>50K
51,Bachelors,,Husband,,
55,5th-6th,Divorced,Unmarried,Male,<=50K
41,,Married-civ-spouse,Husband,,
,,,Unmarried,Female,<=50K
38,Assoc-voc,Divorced,Unmarried,,<=50K
39,HS-grad,Married-civ-spouse,Husband,Male,
19,,,Not-in-family,,<=50K
49,,Divorced,Not-in-family,,<=50K
,,Married-civ-spouse,Other-relative,Male,
27,HS-grad,Married-civ-spouse,,Male,<=50K
38,Bachelors,,Husband,Male,>50K
33,Some-college,Married-civ-spouse,Wife,Female,<=50K
63,,Married-civ-spouse,,Male,<=50K
23,Bachelors,,Own-child,,<=50K
33,Some-college,Married-civ-spouse,Husband,Male,
54,,Married-civ-spouse,Husband,Male,
29,Assoc-voc,Divorced,Not-in-family,Female,
48,Some-college,,Unmarried,Female,<=50K
35,Bachelors,Never-married,Not-in-family,,
28,,Married-civ-spouse,,Female,
,Bachelors,Married-civ-spouse,,Male,
42,,,Husband,,
40,,,Husband,,<=50K
47,Some-college,Divorced,,Male,<=50K
,Bachelors,Never-married,Own-child,,<=50K
30,,Married-civ-spouse,Husband,Male,
28,HS-grad,Married-civ-spouse,Husband,,<=50K
63,,Married-civ-spouse,Husband,Male,
51,,Married-civ-spouse,Husband,,
22,HS-grad,,,Female,<=50K
27,,Married-civ-spouse,,Male,<=50K
,HS-grad,Never-married,Not-in-family,,<=50K
46,HS-grad,Divorced,Not-in-family,Female,<=50K
37,Some-college,,Not-in-family,Male,<=50K
24,,,Own-child,,
37,,Divorced,Own-child,,<=50K
53,Some-college,Married-civ-spouse,,Male,<=50K
,HS-grad,,Not-in-family,,<=50K
38,Some-college,,Not-in-family,,
53,10th,Married-civ-spouse,Husband,Male,
34,Some-college,Never-married,Not-in-family,Male,<=50K
23,,,Own-child,Male,
,Bachelors,Married-civ-spouse,,,>50K
43,,Married-civ-spouse,Wife,Female,
67,HS-grad,Married-civ-spouse,,,
81,,Married-civ-spouse,Husband,,
21,,Never-married,Own-child,,
23,Some-college,Never-married,Not-in-family,,
25,Some-college,,Unmarried,Male,<=50K
42,,,Wife,Female,<=50K
38,Some-college,Married-civ-spouse,Wife,,<=50K
64,HS-grad,Married-civ-spouse,Husband,Male,
32,HS-grad,Married-civ-spouse,Husband,,
37,,Married-civ-spouse,Husband,,
51,,Married-civ-spouse,Husband,,
22,Some-college,,,Female,
33,,Married-spouse-absent,Not-in-family,Female,<=50K
42,HS-grad,,,,<=50K
19,,Never-married,Own-child,,
51,Preschool,,Husband,,<=50K
23,HS-grad,Married-civ-spouse,Wife,,<=50K
37,11th,Married-civ-spouse,,,>50K
37,HS-grad,Married-civ-spouse,Husband,,
,,Never-married,,,<=50K
41,Prof-school,,Husband,,>50K
33,HS-grad,Married-civ-spouse,,,<=50K
31,Bachelors,Never-married,Not-in-family,Male,>50K
31,Assoc-acdm,Divorced,Unmarried,,<=50K
35,HS-grad,,Husband,Male,
38,HS-grad,,,Male,>50K
18,HS-grad,,Not-in-family,Female,
20,HS-grad,Married-civ-spouse,Husband,,<=50K
54,Some-college,Divorced,Unmarried,,
40,Some-college,Divorced,,Female,
36,Bachelors,Married-civ-spouse,Wife,,
43,,Divorced,Unmarried,,<=50K
44,,Divorced,,,<=50K
44,HS-grad,Married-civ-spouse,Wife,,
43,Masters,Married-civ-spouse,Husband,,>50K
51,7th-8th,,Unmarried,,<=50K
18,HS-grad,Never-married,,Female,
51,Some-college,Married-civ-spouse,Husband,Male,<=50K
41,10th,Married-civ-spouse,Husband,Male,<=50K
44,,Married-civ-spouse,Husband,,
33,,Divorced,Not-in-family,,
33,Bachelors,Married-civ-spouse,Husband,Male,
42,Assoc-acdm,Married-civ-spouse,Husband,,
25,Some-college,Married-civ-spouse,Husband,,<=50K
,HS-grad,Divorced,Not-in-family,Female,<=50K
32,Bachelors,Married-civ-spouse,Husband,Male,<=50K
36,,Divorced,Unmarried,,
,HS-grad,Married-civ-spouse,Husband,,<=50K
20,HS-grad,Never-married,Own-child,Female,
35,,,Husband,,
55,HS-grad,Married-civ-spouse,Husband,,
48,Bachelors,,Husband,Male,>50K
36,Assoc-voc,,,,<=50K
34,HS-grad,,,Male,>50K
28,,Never-married,Not-in-family,Female,
67,,Widowed,Not-in-family,Male,>50K
37,,Married-civ-spouse,Husband,,<=50K
44,HS-grad,Never-married,Unmarried,Male,<=50K
25,Some-college,Never-married,Not-in-family,Female,
21,Some-college,Never-married,Not-in-family,Female,<=50K
40,,Married-civ-spouse,Husband,Male,>50K
78,HS-grad,Widowed,,Female,
34,HS-grad,Divorced,,,
,HS-grad,Never-married,Not-in-family,Female,<=50K
22,,Never-married,Not-in-family,Female,<=50K
23,HS-grad,Never-married,Unmarried,Female,<=50K
60,HS-grad,Never-married,Unmarried,Male,<=50K
45,HS-grad,Widowed,,,
63,,,Not-in-family,Female,<=50K
41,,Never-married,Own-child,Female,<=50K
47,,Divorced,,Female,<=50K
44,,Divorced,,,
51,Some-college,Widowed,,Female,
,Bachelors,Never-married,Not-in-family,Male,<=50K
41,,Married-civ-spouse,Husband,Male,
50,,Married-civ-spouse,Husband,Male,<=50K
47,HS-grad,Married-civ-spouse,Husband,Male,>50K
35,,Never-married,Not-in-family,Male,
56,HS-grad,Married-civ-spouse,Husband,Male,>50K
45,,Divorced,,,<=50K
48,Bachelors,Divorced,Unmarried,,
40,Some-college,Married-civ-spouse,Husband,,
39,,Married-civ-spouse,Husband,,
20,Some-college,Never-married,Own-child,Male,<=50K
50,Doctorate,,,Male,>50K
38,,Married-civ-spouse,Wife,Female,
,Bachelors,Never-married,Own-child,,<=50K
31,HS-grad,Never-married,Own-child,Male,
58,,Married-civ-spouse,Husband,,
66,,Separated,Not-in-family,,
39,,Married-civ-spouse,Husband,Male,
54,HS-grad,Married-civ-spouse,Husband,,
26,Some-college,Married-civ-spouse,,,
51,,Divorced,Not-in-family,,
34,Assoc-voc,Never-married,Own-child,Male,
,HS-grad,Married-civ-spouse,,,>50K
42,Some-college,Married-civ-spouse,Husband,,>50K
38,Masters,Married-civ-spouse,,Male,<=50K
48,7th-8th,Married-civ-spouse,Husband,Male,
33,,Married-civ-spouse,Wife,,>50K
51,HS-grad,Widowed,Unmarried,,<=50K
22,,Divorced,Not-in-family,,<=50K
,HS-grad,,,Male,
41,Some-college,Never-married,Not-in-family,Male,<=50K
,,Married-civ-spouse,Husband,,
42,HS-grad,Separated,Not-in-family,Female,<=50K
34,Some-college,Married-civ-spouse,Husband,Male,
23,HS-grad,Never-married,,Female,<=50K
56,HS-grad,Married-civ-spouse,Husband,Male,<=50K
30,Bachelors,Never-married,Not-in-family,,<=50K
45,HS-grad,Married-civ-spouse,Husband,Male,>50K
48,10th,Married-civ-spouse,,,
48,Masters,Married-spouse-absent,Not-in-family,,<=50K
31,Assoc-voc,Never-married,,Female,<=50K
20,Assoc-acdm,Never-married,,Male,
27,,Never-married,Not-in-family,,
32,HS-grad,,,,<=50K
76,,Widowed,Not-in-family,Male,<=50K
19,HS-grad,Never-married,Unmarried,Male,
66,,Married-civ-spouse,Husband,Male,<=50K
37,,,Not-in-family,,
34,HS-grad,,Unmarried,,<=50K
34,11th,Married-civ-spouse,,Female,
90,HS-grad,Never-married,Not-in-family,Female,
23,,Never-married,Own-child,,
43,Some-college,,Not-in-family,,<=50K
,Bachelors,Married-civ-spouse,Husband,Male,>50K
24,Some-college,Never-married,,,<=50K
28,Prof-school,,Unmarried,Male,
64,,Never-married,,,<=50K
23,,Married-civ-spouse,,Male,<=50K
20,,Never-married,Not-in-family,,<=50K
36,,,Husband,Male,>50K
61,,Married-civ-spouse,,,
53,Bachelors,Married-civ-spouse,Husband,,>50K
30,Bachelors,Married-civ-spouse,Husband,Male,
52,Some-college,Married-civ-spouse,Husband,Male,>50K
38,Some-college,Divorced,Not-in-family,,<=50K
32,,Married-civ-spouse,Husband,Male,<=50K
30,12th,Married-civ-spouse,Husband,Male,<=50K
41,Assoc-voc,Divorced,Not-in-family,Female,
49,Masters,Married-civ-spouse,,,>50K
,HS-grad,,Husband,,
43,HS-grad,Married-civ-spouse,Husband,,<=50K
61,HS-grad,Married-civ-spouse,,,
54,HS-grad,Married-civ-spouse,,Male,<=50K
34,,Separated,,Female,<=50K
49,Some-college,Married-civ-spouse,Husband,Male,>50K
38,Some-college,Never-married,Own-child,,
35,Prof-school,Married-civ-spouse,Husband,Male,>50K
36,12th,Married-civ-spouse,Husband,Male,
30,,Married-civ-spouse,Husband,Male,<=50K
36,,Divorced,Not-in-family,,
22,Bachelors,Never-married,Own-child,Female,
38,HS-grad,Married-civ-spouse,Husband,Male,
37,,Married-civ-spouse,Husband,,>50K
48,Doctorate,Married-civ-spouse,Wife,Female,>50K
17,11th,,Own-child,,<=50K
19,Some-college,Never-married,Own-child,,
27,Bachelors,Never-married,,Female,<=50K
22,Bachelors,Never-married,,,<=50K
49,HS-grad,Married-civ-spouse,Husband,,<=50K
43,Assoc-voc,Married-civ-spouse,Wife,,>50K
43,Bachelors,Separated,Unmarried,,<=50K
19,HS-grad,,Not-in-family,Female,
58,HS-grad,,,Male,<=50K
41,,Married-civ-spouse,Husband,,
31,Some-college,,,Male,<=50K
30,Assoc-voc,Married-civ-spouse,Husband,Male,
,HS-grad,,Husband,Male,<=50K
29,Bachelors,Never-married,,Male,
42,,,,Male,>50K
38,HS-grad,Divorced,Own-child,Male,<=50K
41,Assoc-acdm,Married-civ-spouse,Husband,Male,
44,Bachelors,Never-married,Not-in-family,,>50K
31,Doctorate,,,,<=50K
34,HS-grad,Divorced,,,<=50K
,,,,Male,<=50K
22,Bachelors,Never-married,Own-child,,
62,10th,Married-civ-spouse,,,
19,,Never-married,Own-child,,<=50K
29,HS-grad,Married-civ-spouse,Wife,Female,
43,Some-college,Divorced,,Female,
68,,Married-civ-spouse,Husband,,<=50K
45,,Married-civ-spouse,,Male,>50K
39,9th,Married-civ-spouse,,,<=50K
41,Bachelors,Married-civ-spouse,Husband,Male,
34,Assoc-acdm,,Wife,Female,
34,,Divorced,Unmarried,,<=50K
31,Bachelors,Never-married,Not-in-family,,<=50K
29,HS-grad,Never-married,,Male,<=50K
41,,,Husband,Male,
,Assoc-voc,Married-civ-spouse,,Male,<=50K
35,,Married-civ-spouse,Husband,,>50K
33,Bachelors,Married-civ-spouse,Wife,Female,>50K
37,Bachelors,Never-married,Not-in-family,,<=50K
69,HS-grad,Married-civ-spouse,Wife,,
34,,,Own-child,,<=50K
60,Assoc-voc,Married-civ-spouse,Husband,Male,
,,Married-civ-spouse,Husband,Male,<=50K
41,HS-grad,Married-civ-spouse,,Male,
58,Bachelors,Married-civ-spouse,Wife,Female,
53,,Married-civ-spouse,Husband,,<=50K
29,Some-college,,Husband,Male,
45,HS-grad,Divorced,Not-in-family,,
34,,Married-civ-spouse,,Male,<=50K
36,,Married-civ-spouse,,,<=50K
48,,Divorced,,Female,<=50K
20,,,Own-child,,<=50K
35,,Married-civ-spouse,Husband,Male,
63,HS-grad,,,,<=50K
41,Some-college,Divorced,Unmarried,Male,<=50K
28,Bachelors,Married-civ-spouse,Husband,Male,
30,Some-college,Never-married,Not-in-family,Female,<=50K
34,,Divorced,,Female,<=50K
31,,Never-married,,,<=50K
37,,Never-married,Own-child,,
42,,Divorced,,Male,
31,Some-college,,Husband,,
46,Masters,,,Male,>50K
35,HS-grad,Married-civ-spouse,,,
27,HS-grad,,,,<=50K
41,1st-4th,Married-civ-spouse,Husband,,<=50K
,Some-college,Never-married,Own-child,Female,<=50K
20,Some-college,Never-married,Not-in-family,,<=50K
59,HS-grad,,Unmarried,Female,
40,Bachelors,,Not-in-family,Male,
56,Some-college,,Husband,,
33,Masters,Married-civ-spouse,Husband,Male,>50K
30,Some-college,Never-married,Not-in-family,Female,<=50K
46,HS-grad,Married-civ-spouse,Husband,Male,
61,HS-grad,Married-civ-spouse,Husband,Male,
50,HS-grad,Married-civ-spouse,Husband,Male,>50K
25,HS-grad,,Own-child,,
,Some-college,Divorced,Unmarried,Female,<=50K
,Some-college,Never-married,Not-in-family,,<=50K
51,,Married-civ-spouse,Husband,Male,
,,Married-civ-spouse,,Male,
34,Some-college,,Husband,Male,<=50K
46,,Married-civ-spouse,,,
28,Masters,Married-civ-spouse,Wife,,
26,Bachelors,Never-married,Unmarried,,<=50K
20,,Never-married,Own-child,Male,<=50K
44,Assoc-voc,,Husband,,
51,,Widowed,Unmarried,Male,<=50K
,Bachelors,Married-civ-spouse,Husband,Male,
54,Assoc-acdm,,,Male,>50K
50,Bachelors,Married-civ-spouse,Wife,,
33,,Divorced,Not-in-family,Female,
65,,Married-civ-spouse,,,>50K
22,Some-college,,,Female,<=50K
88,,,Husband,Male,
40,HS-grad,Divorced,Not-in-family,,<=50K
51,HS-grad,Divorced,Not-in-family,Female,<=50K
50,11th,Divorced,Not-in-family,,
25,Masters,Married-civ-spouse,,,
20,,Never-married,,,<=50K
47,,,Husband,,
58,Some-college,Married-civ-spouse,Husband,Male,
,Assoc-voc,Never-married,Own-child,Female,<=50K
50,,Married-civ-spouse,Husband,Male,>50K
47,,Never-married,,,<=50K
24,11th,Never-married,Not-in-family,,
50,HS-grad,Married-civ-spouse,Husband,Male,
40,Bachelors,Divorced,Not-in-family,Female,
36,Bachelors,,,,<=50K
32,,Married-civ-spouse,Husband,Male,<=50K
44,HS-grad,Married-civ-spouse,Husband,Male,
51,Masters,Married-civ-spouse,Husband,Male,
